Row ID,Order ID,31-12-2010,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
14267,ES-2011-3341008,12-02-2011,12-03-2011,First Class,AH-10210,Alan Hwang,Consumer,Paris,Ile-de-France,France,,EU,Central,OFF-ST-10000872,Office Supplies,Storage,"Fellowes File Cart, Single Width",370.818,3,0.1,-41.202,74.42,Medium
14268,ES-2011-3341008,12-02-2011,12-03-2011,First Class,AH-10210,Alan Hwang,Consumer,Paris,Ile-de-France,France,,EU,Central,TEC-MA-10004143,Technology,Machines,"Konica Calculator, Wireless",219.4275,5,0.15,82.4775,32.97,Medium
14269,ES-2011-3341008,12-02-2011,12-03-2011,First Class,AH-10210,Alan Hwang,Consumer,Paris,Ile-de-France,France,,EU,Central,TEC-CO-10002269,Technology,Copiers,"Brother Ink, Color",379.287,3,0.15,151.677,81.24,Medium
14661,ES-2011-4614329,12-02-2011,12-04-2011,First Class,DH-13075,Dave Hallsten,Corporate,Tremblay-en-France,Ile-de-France,France,,EU,Central,TEC-MA-10000261,Technology,Machines,"StarTech Calculator, Red",94.6305,3,0.15,-0.0495,5.53,High
15101,ES-2011-4392169,12-02-2011,12-08-2011,Standard Class,KN-16450,Kean Nguyen,Corporate,Huddersfield,England,United Kingdom,,EU,North,OFF-PA-10001323,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",26.49,1,0,4.74,0.8,Medium
15933,ES-2011-1664904,12-02-2011,12-07-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,La Baule-Escoublac,Pays de la Loire,France,,EU,Central,OFF-BI-10000734,Office Supplies,Binders,"Avery Binding Machine, Recycled",246,5,0,105.75,23.91,Medium
19752,ES-2011-5089231,12-02-2011,12-06-2011,Standard Class,MG-17680,Maureen Gastineau,Home Office,Offenbach,Hesse,Germany,,EU,Central,OFF-AR-10004151,Office Supplies,Art,"BIC Sketch Pad, Blue",145.98,3,0,26.19,14.1,Medium
19753,ES-2011-5089231,12-02-2011,12-06-2011,Standard Class,MG-17680,Maureen Gastineau,Home Office,Offenbach,Hesse,Germany,,EU,Central,OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable",8.94,1,0,1.95,0.72,Medium
20534,IN-2011-31398,12-02-2011,12-02-2011,Same Day,JD-16060,Julia Dunbar,Consumer,Changchun,Jilin,China,,APAC,North Asia,OFF-LA-10003644,Office Supplies,Labels,"Novimex Removable Labels, Adjustable",23.31,3,0,4.86,2.75,High
20535,IN-2011-31398,12-02-2011,12-02-2011,Same Day,JD-16060,Julia Dunbar,Consumer,Changchun,Jilin,China,,APAC,North Asia,OFF-LA-10004918,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",13.14,2,0,1.26,0.87,High
20536,IN-2011-31398,12-02-2011,12-02-2011,Same Day,JD-16060,Julia Dunbar,Consumer,Changchun,Jilin,China,,APAC,North Asia,FUR-CH-10003551,Furniture,Chairs,"Hon Swivel Stool, Black",644.88,4,0,309.48,22.55,High
29818,IN-2011-79971,12-02-2011,12-07-2011,Standard Class,RS-19765,Roland Schwarz,Corporate,Singapore,Singapore,Singapore,,APAC,Southeast Asia,TEC-CO-10000972,Technology,Copiers,"Sharp Fax and Copier, Digital",504.72,3,0,232.11,42.12,High
29819,IN-2011-79971,12-02-2011,12-07-2011,Standard Class,RS-19765,Roland Schwarz,Corporate,Singapore,Singapore,Singapore,,APAC,Southeast Asia,OFF-PA-10003115,Office Supplies,Paper,"Enermax Note Cards, Premium",228,8,0,91.2,28.01,High
30924,IN-2011-80524,12-02-2011,12-07-2011,Standard Class,XP-21865,Xylona Preis,Consumer,Christchurch,Canterbury,New Zealand,,APAC,Oceania,TEC-CO-10004813,Technology,Copiers,"Hewlett Ink, Digital",889.92,6,0,355.86,38.32,Medium
32004,CA-2011-112158,12-02-2011,12-04-2011,First Class,DP-13165,David Philippe,Consumer,New York City,New York,United States,10035,US,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0,52.7824,16.5,High
32005,CA-2011-112158,12-02-2011,12-04-2011,First Class,DP-13165,David Philippe,Consumer,New York City,New York,United States,10035,US,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49,122.33,High
32006,CA-2011-112158,12-02-2011,12-04-2011,First Class,DP-13165,David Philippe,Consumer,New York City,New York,United States,10035,US,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768,3.14,High
34084,US-2011-117744,12-02-2011,12-06-2011,Standard Class,MD-17860,Michael Dominguez,Corporate,Corpus Christi,Texas,United States,78415,US,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,3.14,Medium
34085,US-2011-117744,12-02-2011,12-06-2011,Standard Class,MD-17860,Michael Dominguez,Corporate,Corpus Christi,Texas,United States,78415,US,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406,0.69,Medium
34086,US-2011-117744,12-02-2011,12-06-2011,Standard Class,MD-17860,Michael Dominguez,Corporate,Corpus Christi,Texas,United States,78415,US,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,2.37,Medium
36172,CA-2011-132864,12-02-2011,12-07-2011,Standard Class,KN-16390,Katherine Nockton,Corporate,Columbus,Ohio,United States,43229,US,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,11.99,Medium
37548,CA-2011-101147,12-02-2011,12-04-2011,First Class,MC-17575,Matt Collins,Consumer,Chicago,Illinois,United States,60623,US,Central,OFF-AP-10004249,Office Supplies,Appliances,Staples,2.394,1,0.8,-6.3441,0.23,High
37896,CA-2011-154095,12-02-2011,12-07-2011,Standard Class,ON-18715,Odella Nelson,Corporate,Clinton,Maryland,United States,20735,US,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0,23.6808,10.44,High
37897,CA-2011-154095,12-02-2011,12-07-2011,Standard Class,ON-18715,Odella Nelson,Corporate,Clinton,Maryland,United States,20735,US,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3,0,73.41,13.24,High
37898,CA-2011-154095,12-02-2011,12-07-2011,Standard Class,ON-18715,Odella Nelson,Corporate,Clinton,Maryland,United States,20735,US,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0,64.7568,24.45,High
37899,CA-2011-154095,12-02-2011,12-07-2011,Standard Class,ON-18715,Odella Nelson,Corporate,Clinton,Maryland,United States,20735,US,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0,7.2036,2.37,High
40298,CA-2011-103807,12-02-2011,12-09-2011,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,United States,30328,US,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0,0.833,0.35,Medium
40299,CA-2011-103807,12-02-2011,12-09-2011,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,United States,30328,US,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0,7.1628,0.65,Medium
41357,TU-2011-1230,12-02-2011,12-03-2011,First Class,TP-11565,Tracy Poddar,Corporate,Diyarbakir,Diyarbakir,Turkey,,EMEA,EMEA,FUR-HON-10000339,Furniture,Chairs,"Hon Bag Chairs, Set of Two",18.96,1,0.6,-22.77,1.88,Critical
49023,MO-2011-8130,12-02-2011,12-03-2011,First Class,LW-7215,Luke Weiss,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,TEC-HP -10003618,Technology,Copiers,"HP Fax Machine, Digital",299.58,1,0,0,49.18,High
49024,MO-2011-8130,12-02-2011,12-03-2011,First Class,LW-7215,Luke Weiss,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,FUR-DAN-10002967,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Metal",281.82,2,0,56.34,51.32,High
51193,BK-2011-6660,12-02-2011,12-07-2011,Standard Class,EB-3750,Edward Becker,Corporate,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA,EMEA,FUR-ADV-10004971,Furniture,Furnishings,"Advantus Door Stop, Erganomic",349.2,8,0,108.24,48.87,High
8187,MX-2011-160234,01-03-2011,01-07-2011,Standard Class,SV-20785,Stewart Visinsky,Consumer,Mixco,Guatemala,Guatemala,,LATAM,Central,TEC-PH-10002647,Technology,Phones,"Nokia Headset, VoIP",195.2,4,0,44.88,8.43,Medium
16385,ES-2011-4869686,01-03-2011,01-07-2011,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Southport,England,United Kingdom,,EU,North,FUR-BO-10000728,Furniture,Bookcases,"Dania Corner Shelving, Traditional",854.49,7,0,290.43,12.56,Medium
20302,IN-2011-79397,01-03-2011,01-03-2011,Same Day,KN-16450,Kean Nguyen,Corporate,Sydney,New South Wales,Australia,,APAC,Oceania,OFF-LA-10003396,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",35.883,3,0.1,4.743,7.46,Critical
20303,IN-2011-79397,01-03-2011,01-03-2011,Same Day,KN-16450,Kean Nguyen,Corporate,Sydney,New South Wales,Australia,,APAC,Oceania,OFF-AP-10000304,Office Supplies,Appliances,"Hoover Microwave, White",276.102,1,0.1,110.412,125.32,Critical
23991,ID-2011-12596,01-03-2011,01-08-2011,Standard Class,CM-12235,Chris McAfee,Consumer,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,,APAC,Southeast Asia,OFF-ST-10002066,Office Supplies,Storage,"Smead File Cart, Blue",135.1182,2,0.47,-45.9018,7.74,Medium
25375,IN-2011-33652,01-03-2011,01-09-2011,Standard Class,DP-13390,Dennis Pardue,Home Office,Kuching,Sarawak,Malaysia,,APAC,Southeast Asia,TEC-CO-10000594,Technology,Copiers,"Hewlett Fax and Copier, Laser",192.87,1,0,50.13,10.4,Medium
26360,IN-2011-65159,01-03-2011,01-07-2011,Second Class,LB-16735,Larry Blacks,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,OFF-FA-10002569,Office Supplies,Fasteners,"Stockwell Staples, Metal",6.006,1,0.45,0.546,0.8,High
26361,IN-2011-65159,01-03-2011,01-07-2011,Second Class,LB-16735,Larry Blacks,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,FUR-TA-10002797,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",211.1805,1,0.55,-70.3995,21.32,High
26362,IN-2011-65159,01-03-2011,01-07-2011,Second Class,LB-16735,Larry Blacks,Consumer,Manila,National Capital,Philippines,,APAC,Southeast Asia,OFF-ST-10003020,Office Supplies,Storage,"Tenex Lockers, Industrial",337.6395,3,0.45,-122.8005,33.75,High
30450,ID-2011-80230,01-03-2011,01-09-2011,Standard Class,KL-16645,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,,APAC,Oceania,TEC-CO-10004182,Technology,Copiers,"Hewlett Wireless Fax, Laser",912.456,4,0.4,-319.464,107.1,Low
30451,ID-2011-80230,01-03-2011,01-09-2011,Standard Class,KL-16645,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,,APAC,Oceania,FUR-CH-10000214,Furniture,Chairs,"Hon Rocking Chair, Set of Two",159.444,2,0.4,-95.676,10.07,Low
30452,ID-2011-80230,01-03-2011,01-09-2011,Standard Class,KL-16645,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,,APAC,Oceania,FUR-CH-10000666,Furniture,Chairs,"SAFCO Chairmat, Black",68.868,2,0.4,-26.412,8.17,Low
30453,ID-2011-80230,01-03-2011,01-09-2011,Standard Class,KL-16645,Ken Lonsdale,Consumer,Papakura,Auckland,New Zealand,,APAC,Oceania,TEC-AC-10002881,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",69.3,2,0.4,3.42,8.34,Low
41807,IR-2011-7690,01-03-2011,01-08-2011,Second Class,NG-8355,Nat Gilpin,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA,OFF-BIC-10000582,Office Supplies,Art,"BIC Sketch Pad, Water Color",51.84,1,0,7.77,5.91,High
45193,TZ-2011-7370,01-03-2011,01-08-2011,Standard Class,JG-5115,Jack Garza,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa,Africa,OFF-STI-10000388,Office Supplies,Supplies,"Stiletto Scissors, Serrated",81.24,4,0,26.76,5.11,Medium
46681,IZ-2011-4680,01-03-2011,01-07-2011,Standard Class,LW-6990,Lindsay Williams,Corporate,Mosul,Ninawa,Iraq,,EMEA,EMEA,FUR-NOV-10002791,Furniture,Chairs,"Novimex Swivel Stool, Set of Two",666.84,4,0,253.32,81.26,High
46682,IZ-2011-4680,01-03-2011,01-07-2011,Standard Class,LW-6990,Lindsay Williams,Corporate,Mosul,Ninawa,Iraq,,EMEA,EMEA,OFF-CAM-10004338,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",47.43,1,0,17.07,3.57,High
50042,IR-2011-770,01-03-2011,01-07-2011,Standard Class,JO-5280,Jas O'Carroll,Consumer,Yazd,Yazd,Iran,,EMEA,EMEA,OFF-BRE-10003081,Office Supplies,Appliances,"Breville Coffee Grinder, Black",122.58,2,0,42.9,8.41,Medium
50043,IR-2011-770,01-03-2011,01-07-2011,Standard Class,JO-5280,Jas O'Carroll,Consumer,Yazd,Yazd,Iran,,EMEA,EMEA,OFF-ROG-10004393,Office Supplies,Storage,"Rogers Folders, Industrial",62.34,2,0,8.7,5.16,Medium
50044,IR-2011-770,01-03-2011,01-07-2011,Standard Class,JO-5280,Jas O'Carroll,Consumer,Yazd,Yazd,Iran,,EMEA,EMEA,OFF-ADV-10000213,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",16.71,1,0,4.17,0.54,Medium
19098,IT-2011-5645183,02-03-2011,02-05-2011,Second Class,ML-17755,Max Ludwig,Home Office,Uppsala,Uppsala,Sweden,,EU,North,OFF-AR-10003377,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",90.63,6,0.5,-61.65,6.64,Medium
29363,IN-2011-35654,02-03-2011,02-08-2011,Standard Class,TS-21160,Theresa Swint,Corporate,Zunyi,Guizhou,China,,APAC,North Asia,OFF-FA-10002011,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",29.82,2,0,5.64,3.13,Medium
33000,CA-2011-139857,02-03-2011,02-07-2011,Standard Class,CD-12790,Cynthia Delaney,Home Office,San Diego,California,United States,92037,US,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,5,0,5.8045,0.29,Medium
40434,CA-2011-123400,02-03-2011,02-10-2011,Standard Class,EB-13930,Eric Barreto,Consumer,Saint Petersburg,Florida,United States,33710,US,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224,1.66,Medium
40435,CA-2011-123400,02-03-2011,02-10-2011,Standard Class,EB-13930,Eric Barreto,Consumer,Saint Petersburg,Florida,United States,33710,US,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,4.99,Medium
50438,NI-2011-7970,02-03-2011,02-07-2011,Standard Class,DB-3210,Dean Braden,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,TEC-ENE-10002254,Technology,Accessories,"Enermax Keyboard, Programmable",25.488,1,0.7,-22.962,3.34,High
50929,AO-2011-1710,02-03-2011,02-10-2011,Standard Class,SW-10455,Shaun Weien,Consumer,Luanda,Luanda,Angola,,Africa,Africa,OFF-WIL-10001889,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy",9.06,2,0,4.5,0.8,Low
6812,MX-2011-150357,03-03-2011,03-05-2011,Second Class,MW-18235,Mitch Willingham,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,,LATAM,Caribbean,FUR-CH-10004572,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",751.872,3,0.2,56.352,70.49,High
7850,US-2011-128475,03-03-2011,03-07-2011,Standard Class,CC-12220,Chris Cortes,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,OFF-EN-10003577,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, with clear poly window",12.372,1,0.4,-6.608,1.07,Medium
8896,US-2011-115392,03-03-2011,03-10-2011,Standard Class,CS-11860,Cari Schnelling,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,OFF-LA-10002782,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",7.848,3,0.4,-0.672,1.23,Low
8897,US-2011-115392,03-03-2011,03-10-2011,Standard Class,CS-11860,Cari Schnelling,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,TEC-PH-10003102,Technology,Phones,"Samsung Audio Dock, with Caller ID",333.66,5,0.4,-200.24,19.72,Low
8898,US-2011-115392,03-03-2011,03-10-2011,Standard Class,CS-11860,Cari Schnelling,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,OFF-FA-10003058,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",16.308,3,0.4,-9.552,1.74,Low
8899,US-2011-115392,03-03-2011,03-10-2011,Standard Class,CS-11860,Cari Schnelling,Consumer,San Pedro Sula,Cortés,Honduras,,LATAM,Central,TEC-CO-10002271,Technology,Copiers,"Sharp Fax Machine, Laser",825.0606,7,0.402,-389.1594,35.2,Low
10944,ES-2011-1708225,03-03-2011,03-09-2011,Standard Class,DP-13165,David Philippe,Consumer,Rimini,Emilia-Romagna,Italy,,EU,South,OFF-FA-10004899,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",57.6,3,0,28.8,6.89,Low
11172,ES-2011-4926746,03-03-2011,03-06-2011,Second Class,RB-19705,Roger Barcio,Home Office,Nantes,Pays de la Loire,France,,EU,Central,OFF-BI-10000542,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",58.98,2,0,12.36,3.1,Medium
11173,ES-2011-4926746,03-03-2011,03-06-2011,Second Class,RB-19705,Roger Barcio,Home Office,Nantes,Pays de la Loire,France,,EU,Central,OFF-ST-10001576,Office Supplies,Storage,"Tenex Folders, Blue",41.796,2,0.1,10.656,3.77,Medium
29281,IN-2011-52853,03-03-2011,03-08-2011,Second Class,MV-18190,Mike Vittorini,Consumer,Tongi,Dhaka,Bangladesh,,APAC,Central Asia,FUR-CH-10000432,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",1095.66,6,0,65.7,100.65,High
29282,IN-2011-52853,03-03-2011,03-08-2011,Second Class,MV-18190,Mike Vittorini,Consumer,Tongi,Dhaka,Bangladesh,,APAC,Central Asia,TEC-CO-10003951,Technology,Copiers,"HP Copy Machine, High-Speed",731.07,3,0,160.83,18.07,High
31852,CA-2011-155852,03-03-2011,03-07-2011,Second Class,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,United States,28403,US,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,1.05,Medium
32459,CA-2011-127964,03-03-2011,03-08-2011,Standard Class,AP-10720,Anne Pryor,Home Office,New York City,New York,United States,10035,US,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,0,4.5954,0.99,High
32460,CA-2011-127964,03-03-2011,03-08-2011,Standard Class,AP-10720,Anne Pryor,Home Office,New York City,New York,United States,10035,US,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.872,22.16,High
32461,CA-2011-127964,03-03-2011,03-08-2011,Standard Class,AP-10720,Anne Pryor,Home Office,New York City,New York,United States,10035,US,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785,2.48,High
38543,US-2011-127978,03-03-2011,03-08-2011,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,United States,43229,US,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914,1.37,Medium
38544,US-2011-127978,03-03-2011,03-08-2011,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,United States,43229,US,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617,34.51,Medium
38545,US-2011-127978,03-03-2011,03-08-2011,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,United States,43229,US,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512,1.94,Medium
38645,CA-2011-130421,03-03-2011,03-07-2011,Standard Class,SC-20020,Sam Craven,Consumer,Houston,Texas,United States,77095,US,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,10.65,Medium
40008,CA-2011-105648,03-03-2011,03-07-2011,Standard Class,EJ-14155,Eva Jacobs,Consumer,San Diego,California,United States,92037,US,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,32.55,Medium
42964,AL-2011-7440,03-03-2011,03-05-2011,Second Class,SC-10230,Scot Coram,Corporate,Elbasan,Elbasan,Albania,,EMEA,EMEA,TEC-STA-10002497,Technology,Machines,"StarTech Card Printer, White",1619.1,10,0,258.9,301.73,High
43988,IR-2011-5440,03-03-2011,03-09-2011,Standard Class,YS-11880,Yana Sorensen,Corporate,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA,OFF-ROG-10004393,Office Supplies,Storage,"Rogers Folders, Industrial",31.17,1,0,4.35,2.2,Medium
44980,AG-2011-380,03-03-2011,03-09-2011,Standard Class,CC-2370,Christopher Conant,Consumer,Algiers,Alger,Algeria,,Africa,Africa,FUR-ELD-10003131,Furniture,Furnishings,"Eldon Frame, Durable",113.28,1,0,29.43,9.51,Medium
45952,EG-2011-2040,03-03-2011,03-07-2011,Standard Class,AP-720,Anne Pryor,Home Office,Cairo,Al Qahirah,Egypt,,Africa,Africa,OFF-BIN-10001274,Office Supplies,Art,"Binney & Smith Pens, Blue",23.88,2,0,10.02,1.02,Medium
45953,EG-2011-2040,03-03-2011,03-07-2011,Standard Class,AP-720,Anne Pryor,Home Office,Cairo,Al Qahirah,Egypt,,Africa,Africa,OFF-KIT-10001040,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",139.8,2,0,57.3,11.09,Medium
46515,NI-2011-1790,03-03-2011,03-10-2011,Standard Class,AJ-960,Astrea Jones,Consumer,Onitsha,Anambra,Nigeria,,Africa,Africa,FUR-HON-10000191,Furniture,Chairs,"Hon Bag Chairs, Adjustable",57.168,4,0.7,-91.512,2.08,Medium
46516,NI-2011-1790,03-03-2011,03-10-2011,Standard Class,AJ-960,Astrea Jones,Consumer,Onitsha,Anambra,Nigeria,,Africa,Africa,OFF-SME-10002740,Office Supplies,Storage,"Smead Lockers, Single Width",119.07,2,0.7,-99.27,9.39,Medium
47240,MO-2011-720,03-03-2011,03-07-2011,Standard Class,BW-1200,Ben Wallace,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,TEC-PAN-10000577,Technology,Machines,"Panasonic Inkjet, White",310.5,1,0,90.03,48.52,High
47241,MO-2011-720,03-03-2011,03-07-2011,Standard Class,BW-1200,Ben Wallace,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa,TEC-STA-10000893,Technology,Machines,"StarTech Inkjet, White",597.84,2,0,263.04,43.14,High
48190,RO-2011-6490,03-03-2011,03-09-2011,Standard Class,SF-10065,Sandra Flanagan,Consumer,Iasi,Iasi,Romania,,EMEA,EMEA,FUR-DAN-10001462,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",491.76,4,0,4.8,27.75,Medium
48191,RO-2011-6490,03-03-2011,03-09-2011,Standard Class,SF-10065,Sandra Flanagan,Consumer,Iasi,Iasi,Romania,,EMEA,EMEA,TEC-APP-10004049,Technology,Phones,"Apple Speaker Phone, Cordless",126.15,1,0,27.75,7.47,Medium
